taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	IMG Submission ID	Assembly Method	Genome Completeness %	NCBI Taxon ID	NCBI Project ID	Strain	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Habitat	Host Name	Oxygen Requirement	Sample Body Site	Sample Body Subsite	Specific Ecosystem	Genome Size   * assembled	Gene Count   * assembled
646862326	Bacteria	Finished	Escherichia coli O18:K1:H7 IHE3034	Escherichia coli O18:K1:H7 IHE3034	J. Craig Venter Institute (JCVI)	646862326	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0			714962	43693	IHE3034	Host-associated	Human	Unclassified	Unclassified	"Host, Human intestinal microflora"	Homo sapiens	Facultative	Gastrointestinal tract			5108383	4875
647000209	Bacteria	Permanent Draft	Anaerobaculum hydrogeniformans strain 0S1 ATCC BAA-1850	Acetomicrobium hydrogeniformans ATCC BAA-1850	Washington University	647000209	Synergistetes	Synergistia	Synergistales	Synergistaceae	Acetomicrobium	Acetomicrobium hydrogeniformans	0	Newbler		592015	33123	ATCC BAA-1850	Engineered	Wastewater	Petrochemical	Industrial wastewater	"Host, Human intestinal microflora"	Homo sapiens	Obligate anaerobe	Gastrointestinal tract	Intestinal tract	Unclassified	2308705	2556
647533112	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Bacteroides sp. 2_1_33B	Broad Institute	647533112	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 2_1_33B	0	Newbler v. 2.0.0 PostRelease-1/21/2009		469589	38351	2_1_33B	Host-associated	Human	Unclassified	Unclassified	Host	Homo sapiens	Anaerobe	Gastrointestinal tract		Unclassified	4927045	4041
638341055	Bacteria	Permanent Draft	Campylobacter upsaliensis RM3195	Campylobacter upsaliensis RM3195	J. Craig Venter Institute (JCVI)	638341055	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter upsaliensis	0			306264	12518	RM3195	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host"	Homo sapiens	Microaerophilic	Gastrointestinal tract		Fecal	1773834	1984
2563367067	Bacteria	Permanent Draft	"Genome Sequencing of Enterococcus, Broad Institute"	Enterococcus faecalis EnGen0334 D1	Broad Institute	2563367067	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis	36193	allpaths v. R41882		1169247	0	D1	Host-associated	Mammals	Large intestine	Digestive system	"Host, Intestinal tract, Wastewater"	Homo sapiens	Facultative			Fecal	2945508	2869
651324052	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Lachnospiraceae bacterium 6_1_37FAA	Broad Institute	651324052	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified	Lachnospiraceae bacterium 6_1_37FAA	0	Newbler v. 2.1-PreRelease-4/28/2009		658656	41967	6_1_37FAA	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host"	Homo sapiens		Gastrointestinal tract		Fecal	3057756	3019
642979331	Bacteria	Permanent Draft	Helicobacter pylori B128	Helicobacter pylori B128	Vanderbilt University	642979331	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	0			544406	30397	B128	Host-associated	Animal	Unclassified	Digestive system	"Host, Human stomach"	Homo sapiens	Aerobe	Gastrointestinal tract	Stomach	Unclassified	1649221	1770
645951866	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Fusobacterium gonidiaformans 3-1-5R	Broad Institute	645951866	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium gonidiaformans	0	Newbler v. 2.1 PreRelease-4/28/2009		469605	32477	3-1-5R	Host-associated	Human	Unclassified	Digestive system	Host	Homo sapiens	Anaerobe	Gastrointestinal tract		Unclassified	1848430	1986
2547132155	Bacteria	Permanent Draft	Sanguibacter sp. JC301	Timonella senegalensis JC301	Aix-Marseille University	2547132155	Actinobacteria	Actinobacteria	Micrococcales	unclassified	Timonella	Timonella senegalensis	23740	Newbler v. 2.5.3		1095772	0	JC301	Host-associated	Human	Large intestine	Digestive system	"Host, Human fecal"	Homo sapiens	Aerobe	Gastrointestinal tract		Fecal	2986605	2817
647533150	Bacteria	Permanent Draft	"Genome Sequencing of Enterococcus, Broad Institute"	"Enterococcus faecium 1,231,501"	Broad Institute	647533150	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecium	0			565658	32957	"1,231,501"	Host-associated	Unclassified	Unclassified	Unclassified	"Host, Human intestinal microflora, Soil, Wastewater"	Homo sapiens	Facultative	Gastrointestinal tract	Intestinal tract	Unclassified	2871230	2812
2751185978	Bacteria	Permanent Draft	Clostridium septicum P1044 genome sequencing	Clostridium septicum P1044	Research Unit on Emerging Infectious and Tropical Diseases ( URMITE )	2751185978	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium septicum	150381			1504	0	P1044	Host-associated	Human	Large intestine	Digestive system		Homo sapiens				Fecal	3298970	3228
651053007	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	Bifidobacterium longum infantis JCM 1222	University of Tokyo	651053007	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	0			391904	32049	JCM 1222	Host-associated	Human	Unclassified	Digestive system	"Feces, Gastrointestinal tract, Host, Human, Human fecal, Intestinal tract"	Homo sapiens	Anaerobe	Gastrointestinal tract		Unclassified	2828958	2641
643886110	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Catenibacterium mitsuokai DSM 15897	Washington University in St. Louis	643886110	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Catenibacterium	Catenibacterium mitsuokai	0	Newbler v. 2.0.00.20		451640	19923	DSM 15897	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human fecal, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	2671313	3052
647000215	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Bacteroides xylanisolvens SD CC 1b	J. Craig Venter Institute (JCVI)	647000215	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	0	Newbler v. 1.1.03.24-64-7		702447	42773	SD CC 1b	Host-associated	Human	Unclassified	Unclassified	Host	Homo sapiens	Anaerobe	Gastrointestinal tract	Intestinal tract	Unclassified	6059812	4982
646206259	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Escherichia sp. 3_2_53FAA	Broad Institute	646206259	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia sp. 3_2_53FAA	0	Newbler v. 2.0.0 PostRelease-1/21/2009		469598	32465	3_2_53FAA	Host-associated	Human	Unclassified	Unclassified	Host	Homo sapiens	Facultative	Gastrointestinal tract		Unclassified	5175730	5425
646862332	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	Lactobacillus rhamnosus GG	University of Tokyo	646862332	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus rhamnosus	0	Phred-Phrap-Consed		568703	40637	GG	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human, Intestinal tract"	Homo sapiens	Facultative	Gastrointestinal tract	Intestinal tract	Fecal	3005051	2905
2515154063	Bacteria	Permanent Draft	Genomic variation in Bacteroides isolates	Bacteroides thetaiotaomicron NLAE-zl-H207	Iowa State University	2515154063	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	9529	Velvet v. 1.0.17		818	0	NLAE-zl-H207	Host-associated	Human	Unclassified	Digestive system	"Animal gastrointestinal tract, Host"	Homo sapiens	Anaerobe	Gastrointestinal tract	Rectal	Unclassified	6187521	4980
2529292932	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Barnesiella intestinihominis YIT 11860	Broad Institute	2529292932	Bacteroidetes	Bacteroidia	Bacteroidales	Barnesiellaceae	Barnesiella	Barnesiella intestinihominis	16974	ALLPATHS v. R42667		742726	0	YIT 11860	Host-associated	Human	Large intestine	Digestive system	"Host, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract	Intestinal tract	Fecal	3433706	2880
637000133	Bacteria	Finished	"Genome sequencing of Helicobacter pylori, Washington University Medical School"	Helicobacter pylori HPAG1	Washington University in St. Louis	637000133	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	0			357544	16183	HPAG1	Host-associated	Human	Unclassified	Unclassified	"Host, Human stomach"	Homo sapiens	Aerobe	Gastrointestinal tract	Stomach	Unclassified	1605736	1590
649989983	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Phascolarctobacterium succinatutens YIT 12067	Washington University in St. Louis	649989983	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium succinatutens	0	Velvet v. 0.7.57		626939	48505	YIT 12067	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human fecal, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract	Intestinal tract	Fecal	2122261	2202
2547132115	Bacteria	Permanent Draft	Enterobacter massiliensis JC163	Metakosakonia massiliensis JC163	Aix-Marseille University	2547132115	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Metakosakonia	Metakosakonia massiliensis	23700	Newbler v. 2.5.3		1095768	0	JC163	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Gut, Host, Human fecal"	Homo sapiens	Aerobe	Gastrointestinal tract	Gut	Fecal	4922247	4924
647533173	Bacteria	Finished	"Helicobacter canadensis MIT 98-5491, ATCC 700968"	"Helicobacter canadensis MIT 98-5491, ATCC 700968"	Baylor College of Medicine	647533173	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter canadensis	0			537970	30719	MIT 98-5491	Host-associated	Human	Unclassified	Unclassified	Host	Homo sapiens	Microaerophilic	Gastrointestinal tract		Unclassified	1623845	1584
651324081	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Paenibacillus sp. HGF7	J. Craig Venter Institute (JCVI)	651324081	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	Paenibacillus sp. HGF7	0	Celera Assembler v. 6.1		944559	61827	HGF7	Host-associated	Human	Unclassified	Unclassified	"Host, Human intestinal microflora"	Homo sapiens	Aerobe	Gastrointestinal tract		Unclassified	6282980	6074
641380446	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Absiella dolichum DSM 3991	Washington University in St. Louis	641380446	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Absiella	Absiella dolichum	0	PCAP		428127	18927	DSM 3991	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Intestinal tract"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	2190453	2398
2513237169	Bacteria	Permanent Draft	Infant gut Bifidobacterium isolates	Bifidobacterium breve SC154	"University of California, Davis"	2513237169	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	8630	CLC bio		1685	0	SC154	Host-associated	Human	Large intestine	Digestive system	Human intestinal microflora	Homo sapiens	Anaerobe	Gastrointestinal tract	Intestinal tract	Fecal	4487563	4894
2513237315	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Clostridium clostridioforme 2_1_49FAA	Broad Institute	2513237315	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] clostridioforme	8804	Newbler v. 2.3 PostRelease-11/19/2009		742735	46389	2_1_49FAA	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora"	Homo sapiens	Obligate anaerobe	Gastrointestinal tract		Fecal	5455952	5339
647533111	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Bacteroides sp. 2_1_22	Broad Institute	647533111	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 2_1_22	0	Newbler v. 2.0.0 PostRelease-1/21/2009		469588	38349	2_1_22	Host-associated	Human	Unclassified	Unclassified	Host	Homo sapiens	Anaerobe	Gastrointestinal tract		Unclassified	6003748	4814
641736271	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Anaerotruncus colihominis DSM 17241	Washington University in St. Louis	641736271	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Anaerotruncus	Anaerotruncus colihominis	0	PCAP		445972	19659	DSM 17241	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human fecal, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	3718888	4506
647000213	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Bacteroides ovatus SD CMC 3f	J. Craig Venter Institute (JCVI)	647000213	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides ovatus	0	Newbler v. 1.1.03.24-64-7		702443	42769	SD CMC 3f	Host-associated	Human	Unclassified	Digestive system	"Host, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract	Intestinal tract	Unclassified	6775279	5361
2529292915	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Aeromonas veronii AMC34	Broad Institute	2529292915	Proteobacteria	Gammaproteobacteria	Aeromonadales	Aeromonadaceae	Aeromonas	Aeromonas veronii	16957	allpaths v. R41370		1073383	0	AMC34	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host"	Homo sapiens		Gastrointestinal tract	Intestinal tract	Fecal	4542842	4208
2537561747	Bacteria	Permanent Draft	Enterococcus sp. GMD2E	Enterococcus sp. GMD2E	Los Alamos National Laboratory	2537561747	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus sp. GMD2E	19058	Velvet v. 1.1.05		1169666	0	GMD2E	Host-associated	Human	Large intestine	Digestive system		Homo sapiens				Fecal	2351463	2316
648276655	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Escherichia coli MS 175-1	Washington University in St. Louis	648276655	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0	Velvet v. 0.7.57		749544	47263	MS 175-1	Host-associated	Human	Unclassified	Unclassified	Host	Homo sapiens		Gastrointestinal tract		Unclassified	4673288	4987
640753060	Bacteria	Finished	Yersinia pseudotuberculosis IP 31758	Yersinia pseudotuberculosis sv. O:1b IP 31758	J. Craig Venter Institute (JCVI)	640753060	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia pseudotuberculosis	0	Celera Assembler		349747	16070	IP 31758	Host-associated	Human	Large intestine	Digestive system	Host	Homo sapiens	Facultative	Gastrointestinal tract		Fecal	4935125	4529
642979317	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Providencia alcalifaciens sv. 019:H2 DSM 30120	Washington University in St. Louis	642979317	Proteobacteria	Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	Providencia alcalifaciens	0	Newbler v. 2.0.00.20		520999	29297	DSM 30120	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora"	Homo sapiens	Facultative	Gastrointestinal tract		Fecal	4029346	4074
647533145	Bacteria	Permanent Draft	"Enterococcus faecalis X98, ATCC 27276"	"Enterococcus faecalis X98, ATCC 27276"	Broad Institute	647533145	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus faecalis	0			565641	32953	"X98, ATCC 27276"	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host"	Homo sapiens	Facultative	Gastrointestinal tract		Fecal	2942699	2862
2654587777	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Eubacterium sp. 3_1_31	Broad Institute	2654587777	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Eubacterium sp. 3_1_31	79047	allpaths v. 41303		457402	0	3_1_31	Host-associated	Human	Large intestine	Digestive system	"Host, Oral cavity"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	3571452	3404
644736329	Bacteria	Finished	"Bifidobacterium animalis lactis Bl-04, ATCC SD5219"	"Bifidobacterium animalis lactis Bl-04, ATCC SD5219"	"Danisco France SAS, Pennsylvania State University, Danisco Inc."	644736329	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium animalis	0			580050	32897	"Bl-04, ATCC SD5219"	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Intestinal tract"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	1938709	1631
643886213	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	"Helicobacter canadensis MIT 98-5491, ATCC 700968"	Broad Institute	643886213	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter canadensis	0	Newbler v. 2.0.0 PostRelease-1/21/2009		537970	30071	MIT 98-5491	Host-associated	Human	Unclassified	Unclassified	Host	Homo sapiens	Microaerophilic	Gastrointestinal tract		Unclassified	1605969	1713
2513237377	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Hafnia alvei ATCC 51873	Washington University in St. Louis	2513237377	Proteobacteria	Gammaproteobacteria	Enterobacterales	Hafniaceae	Hafnia	Hafnia alvei	8874	Velvet v. 1.1.04		1002364	65123	ATCC 51873	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host"	Homo sapiens	Aerobe	Gastrointestinal tract		Fecal	4882309	4989
2537561802	Bacteria	Permanent Draft	Genome sequence of Vibrio Cholerae O1	Vibrio cholerae O1 PCS-023	University of Maryland School of Medicine	2537561802	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio cholerae	19113	Velvet v. 1.1.04		1095639	0	O1 PCS-023	Host-associated	Human	Large intestine	Digestive system		Homo sapiens				Fecal	4035812	3806
640753008	Bacteria	Finished	Bacteroides vulgatus ATCC 8482	Bacteroides vulgatus ATCC 8482	Washington University in St. Louis	640753008	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus	0	"Phrap-Consed, PCAP"		435590	13378	ATCC 8482	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Intestinal tract"	Homo sapiens	Anaerobe	Gastrointestinal tract	Intestinal tract	Fecal	5163189	4194
647533174	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Klebsiella sp. 1_1_55	Broad Institute	647533174	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Klebsiella	Klebsiella sp. 1_1_55	0	Newbler v. 2.1 PreRelease-4/28/2009		469608	40049	1_1_55	Host-associated	Human	Unclassified	Digestive system	"Host, Human intestinal microflora"	Homo sapiens	Facultative	Gastrointestinal tract		Unclassified	5459739	5089
648231711	Bacteria	Finished	Lactobacillus fermentum CECT 5716	Lactobacillus fermentum CECT 5716	Complutense University of Madrid	648231711	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus fermentum	0			712938	43533	CECT 5716	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora, Human oral cavity"	Homo sapiens	Microaerophilic	Lymph nodes		Fecal	2100449	1125
646206250	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Oxalobacter formigenes HOxBLS	Broad Institute	646206250	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	Oxalobacter	Oxalobacter formigenes	0	Newbler v. 2.0.0 PostRelease-1/21/2009		556268	32497	HOxBLS	Host-associated	Animal	Fecal	Digestive system	"Feces, Gastrointestinal tract, Host, Intestinal tract"	Homo sapiens	Anaerobe	Gastrointestinal tract		Unclassified	2509362	2171
640612206	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Collinsella aerofaciens ATCC 25986	Washington University in St. Louis	640612206	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella aerofaciens	0	PCAP		411903	18167	ATCC 25986	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	2439869	2440
638341118	Bacteria	Permanent Draft	Listeria monocytogenes 4b H7858	Listeria monocytogenes 4b H7858	J. Craig Venter Institute (JCVI)	638341118	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	0			267410	10752	4b H7858	Engineered	Food production	Unclassified	Unclassified	"Food, Host, Intestinal tract, Soil"	Homo sapiens	Facultative	Gastrointestinal tract	Intestinal tract	Unclassified	2972254	3199
637000209	Bacteria	Finished	Porphyromonas gingivalis W83	Porphyromonas gingivalis W83	"J. Craig Venter Institute (JCVI), The Forsyth Institute"	637000209	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas gingivalis	0	TIGR Assembler		242619	48	W83	Host-associated	Human	Unclassified	Unclassified	"Colon, Gastrointestinal tract, Host, Oral cavity, Respiratory tract"	Homo sapiens	Anaerobe	Gastrointestinal tract	Colon	Unclassified	2343476	1984
651324028	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Eggerthella sp. HGA1	J. Craig Venter Institute (JCVI)	651324028	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Eggerthella	Eggerthella sp. HGA1	0	Newbler v. 2.3		910311	59527	HGA1	Host-associated	Human	Unclassified	Unclassified	"Blood, Host, Human vaginal microflora"	Homo sapiens		Gastrointestinal tract		Unclassified	3362931	3074
651053034	Bacteria	Finished	Evolution in an oncogenic bacterial species with extreme genome plasticity	Helicobacter pylori F32	University of Tokyo	651053034	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	0	Phred-Phrap-Consed		102608	50593	F32	Host-associated	Human	Unclassified	Unclassified	"Host, Human stomach"	Homo sapiens	Aerobe	Gastrointestinal tract		Unclassified	1581461	1533
647533113	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Bacteroides sp. 3_1_33FAA	Broad Institute	647533113	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 3_1_33FAA	0	Newbler v. 2.0.0 PostRelease-1/21/2009		457391	38353	3_1_33FAA	Host-associated	Human	Unclassified	Unclassified	Host	Homo sapiens	Anaerobe	Gastrointestinal tract		Unclassified	5419714	4734
2513237314	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Enterococcus saccharolyticus 30_1	Broad Institute	2513237314	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus saccharolyticus	8803	Newbler v. 2.3 PostRelease-11/19/2009		742813	46415	30_1	Host-associated	Human	Unclassified	Unclassified	"Host, Human intestinal microflora"	Homo sapiens	Facultative	Gastrointestinal tract	Intestinal tract	Unclassified	3119200	3085
642791604	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Ruminococcus lactaris ATCC 29176	Washington University in St. Louis	642791604	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminococcus	Ruminococcus lactaris	0	"Newbler, PCAP"		471875	20557	ATCC 29176	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	2729735	2813
643886006	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Roseburia inulinivorans DSM 16841	Washington University in St. Louis	643886006	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Roseburia	Roseburia inulinivorans	0	Newbler v. 2.0.00.20		622312	30757	A2-194	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	4048462	4476
648028025	Bacteria	Finished	Escherichia coli O26:H11 11368	Escherichia coli O26:H11 11368	University of Tokyo	648028025	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0	Phred-Phrap-Consed		573235	32509	11368	Host-associated	Human			"Host, Human skin"	Homo sapiens	Facultative	Gastrointestinal tract			5855531	5713
2541047504	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Blautia sp. KLE 1732	Washington University in St. Louis	2541047504	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia sp. KLE 1732	20996	Velvet v. 1.1.06		1226324	0	KLE 1732	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host"	Homo sapiens		Gastrointestinal tract	Intestinal tract	Fecal	3568274	3835
646206263	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Bacteroides sp. 9_1_42FAA	Broad Institute	646206263	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides sp. 9_1_42FAA	0	Newbler v. 2.0.0 PostRelease-1/21/2009		457395	32445	9_1_42FAA	Host-associated	Human	Large intestine	Digestive system	"Host, Human fecal, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	5622644	4938
649989957	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Lachnospiraceae bacterium sp. 5_1_63FAA	Broad Institute	649989957	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified	Lachnospiraceae bacterium 5_1_63FAA	0	Newbler v. 2.1-PreRelease-4/28/2009		658089	39389	5_1_63FAA	Host-associated	Human	Large intestine	Digestive system	Host	Homo sapiens		Gastrointestinal tract		Fecal	3029557	3102
643348516	Bacteria	Finished	Bifidobacterium longum infantis	Bifidobacterium longum sv. Infantis	DOE Joint Genome Institute (JGI)	643348516	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	0	"Phrap 4.24 SPS-Consed v. 20.0, Paracel Genome Assembler v. 2.6.2, ARACHNE v. 2.0"		391904	17189		Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human, Human fecal, Intestinal tract"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	2832748	2577
2562617079	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Clostridium sp M62/1	Washington University in St. Louis	2562617079	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Clostridium sp. M62/1	35382	Newbler v. 2.0.0 PostRelease-10/28/2008		411486	0	M62/1	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	3836694	4241
